,seed,n_exp,n_sim,num_weeks,num_agents,capacity,threshold,contagious_threshold,contagious_duration,SIR_AgentsRecoveryTime,people_memory_weight,contagious_thresholdNotPresent,num_contagious_agents,mean_attendance,mean_contagious,mean_present_contagious,std_attendance,std_contagious,std_present_contagious,argmax_acft_attendance,max_acft_attendance,argmax_acft_contagious,max_acft_contagious
164,6411799,5,164,200,2000,2000,0.85,0.39,7,1,0.6,0.32,50,1689.23,0.0,0.0,14.156874655092489,0.0,0.0,3,0.31178982731513427,0,0.0
165,77665672,5,165,200,2000,2000,0.03,0.52,2,10,0.37,0.67,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
166,13823497,5,166,200,2000,2000,0.38,0.87,5,6,0.94,0.57,50,0.32,0.0,0.0,0.5635601121442148,0.0,0.0,4,0.5022166246851387,0,0.0
167,96011694,5,167,200,2000,2000,0.91,0.58,6,9,1.0,0.79,50,1818.43,0.0,0.0,13.138687149026726,0.0,0.0,6,0.17735663006132965,0,0.0
168,98751535,5,168,200,2000,2000,0.73,0.13,4,9,0.87,0.36,50,1377.48,0.0,0.0,19.099465961120487,0.0,0.0,29,0.20863200047369782,0,0.0
169,57445025,5,169,200,2000,2000,0.73,0.18,6,2,0.36,0.36,50,1535.65,1545.82,1096.76,181.00720289535442,181.92253186452743,242.35049494482163,9,0.9051374142789372,9,0.9063714548546021
170,85251306,5,170,200,2000,2000,0.58,0.75,5,9,0.78,0.3,50,960.15,0.0,0.0,15.77299908070751,0.0,0.0,7,0.29452414208913236,0,0.0
171,68676261,5,171,200,2000,2000,0.45,0.43,7,6,0.56,0.89,50,571.26,331.34,329.18,1.884781154404935,172.73865925148314,172.68238937424974,2,0.667337011597793,14,0.8575512571207827
172,27318338,5,172,200,2000,2000,0.6,0.51,8,1,1.0,0.32,50,1202.16,0.0,0.0,19.550815839754616,0.0,0.0,19,0.1783050819078557,0,0.0
173,89664229,5,173,200,2000,2000,0.31,0.34,2,6,0.29,0.23,50,296.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
174,73158261,5,174,200,2000,2000,0.09,0.98,6,4,0.88,0.8,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
175,7058373,5,175,200,2000,2000,0.83,0.59,2,8,0.53,0.02,50,1651.04,0.0,0.0,17.016415603763328,0.0,0.0,47,0.17863356062196784,0,0.0
176,61343248,5,176,200,2000,2000,0.98,0.35,9,7,0.33,0.97,50,1960.11,0.0,0.0,12.902631514539971,0.0,0.0,2,0.3822312631286194,0,0.0
177,73405753,5,177,200,2000,2000,0.15,0.7,3,7,0.59,0.71,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
178,46670952,5,178,200,2000,2000,0.6,0.73,2,10,0.72,0.26,50,1066.4,0.0,0.0,16.777961735562517,0.0,0.0,8,0.2608213143872111,0,0.0
179,9186114,5,179,200,2000,2000,0.07,0.1,5,8,0.56,0.75,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
180,60489021,5,180,200,2000,2000,0.11,0.87,8,5,0.47,0.07,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
181,96727497,5,181,200,2000,2000,0.01,0.84,1,2,0.98,0.26,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
182,82779181,5,182,200,2000,2000,0.97,0.27,9,5,0.57,0.05,50,1939.5,0.0,0.0,9.94836670011716,0.0,0.0,9,0.13981509548347984,0,0.0
183,36495992,5,183,200,2000,2000,0.26,0.54,4,4,0.11,0.79,50,271.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
184,35640233,5,184,200,2000,2000,0.34,0.22,5,10,0.81,0.59,50,26.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
185,23470690,5,185,200,2000,2000,0.6,0.12,8,8,0.23,0.28,50,1275.59,968.17,575.37,56.23914917564098,162.33601294845207,105.92201423689033,17,0.7335782174252846,18,0.7804317363548674
186,86420473,5,186,200,2000,2000,0.7,0.2,7,8,0.42,0.89,50,1398.64,967.26,739.9,17.00383486158343,286.46911247113536,309.2090716651114,15,0.22178836953845074,16,0.8064452050066869
187,36715231,5,187,200,2000,2000,0.51,0.46,6,4,0.87,0.37,50,579.04,0.0,0.0,15.513168599612397,0.0,0.0,3,0.45902055361458416,0,0.0
188,76858486,5,188,200,2000,2000,0.83,0.38,2,5,0.34,0.57,50,1665.64,0.0,0.0,24.817945120416397,0.0,0.0,50,0.1828700125858376,0,0.0
189,61986486,5,189,200,2000,2000,0.27,0.64,5,2,0.49,0.12,50,70.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
190,66978832,5,190,200,2000,2000,0.62,0.98,8,9,0.33,0.36,50,1243.68,0.0,0.0,18.423289608536255,0.0,0.0,41,0.2247921616321605,0,0.0
191,66321556,5,191,200,2000,2000,0.75,0.35,6,10,0.8,0.16,50,1438.57,0.0,0.0,19.13962120837296,0.0,0.0,17,0.18509233192047175,0,0.0
192,45924112,5,192,200,2000,2000,0.78,0.24,9,9,0.51,0.01,50,1547.53,0.0,0.0,19.161657026468248,0.0,0.0,13,0.22944355339270112,0,0.0
193,405996,5,193,200,2000,2000,0.54,0.31,4,7,0.21,0.96,50,1087.83,569.58,494.24,17.174431577202203,19.61437228156945,20.096328022800584,5,0.27631662276822266,12,0.5745517873091229
194,46218474,5,194,200,2000,2000,0.75,0.73,2,7,0.42,0.09,50,1500.14,0.0,0.0,17.73528685981707,0.0,0.0,14,0.16557191381456893,0,0.0
195,62905256,5,195,200,2000,2000,0.58,0.28,7,3,0.45,0.34,50,1164.96,1067.02,688.6,174.0613064411502,193.36824868628253,309.5571998839633,3,0.9501133456660338,3,0.9381281936122878
196,51677357,5,196,200,2000,2000,0.56,0.06,3,2,0.36,0.1,50,1119.56,0.0,0.0,13.82701703188363,0.0,0.0,28,0.22904240050547492,0,0.0
197,35848823,5,197,200,2000,2000,0.26,0.02,5,10,1.0,0.17,50,519.98,0.0,0.0,22.215751168934172,0.0,0.0,26,0.15346062605715935,0,0.0
198,83622802,5,198,200,2000,2000,0.57,1.0,8,1,0.71,0.4,50,985.39,0.0,0.0,14.751199951190411,0.0,0.0,2,0.28030765921913775,0,0.0
199,25915353,5,199,200,2000,2000,0.16,0.76,5,5,0.34,0.03,50,27.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
200,77368531,5,200,200,2000,2000,0.05,0.1,6,8,0.54,0.21,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
201,77146135,5,201,200,2000,2000,0.84,0.17,5,4,0.35,0.53,50,1683.71,0.0,0.0,20.476960223626946,0.0,0.0,4,0.3702937068140467,0,0.0
202,93308725,5,202,200,2000,2000,0.82,0.14,4,7,0.61,0.97,50,1625.06,0.0,0.0,16.327167543698447,0.0,0.0,15,0.15486764769874614,0,0.0
203,73133152,5,203,200,2000,2000,0.63,0.4,5,6,0.48,0.49,50,1232.09,885.53,656.38,15.775991252533073,301.6060163524594,298.7429925538003,6,0.15115005952622504,12,0.8837016147134604
204,64616534,5,204,200,2000,2000,0.91,0.17,4,7,0.87,0.23,50,1812.28,0.0,0.0,13.698233462749858,0.0,0.0,10,0.1424319553872914,0,0.0
205,74695405,5,205,200,2000,2000,0.48,0.88,2,6,0.31,0.48,50,958.53,0.0,0.0,4.477622136804311,0.0,0.0,2,0.6749870068980655,0,0.0
206,56780923,5,206,200,2000,2000,0.43,0.91,3,8,0.47,0.96,50,591.58,0.0,0.0,0.49355850717012256,0.0,0.0,2,0.8968472906403935,0,0.0
207,82737460,5,207,200,2000,2000,0.59,0.02,1,2,0.06,0.09,50,1242.9,0.0,0.0,109.15012597335836,0.0,0.0,2,0.5303081565418108,0,0.0
208,87725055,5,208,200,2000,2000,0.57,0.21,8,9,0.97,0.76,50,811.76,0.0,0.0,26.769803884227468,0.0,0.0,5,0.41344328617135057,0,0.0
209,75727952,5,209,200,2000,2000,0.28,0.64,2,4,0.94,0.49,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
210,59223464,5,210,200,2000,2000,0.52,0.56,7,3,0.62,0.78,50,882.09,0.0,0.0,9.954993721745886,0.0,0.0,2,0.5393068952260249,0,0.0
211,74614582,5,211,200,2000,2000,0.17,0.92,5,5,0.8,0.35,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
212,79050547,5,212,200,2000,2000,0.93,0.11,2,1,0.95,0.73,50,1853.42,1470.29,1398.98,11.2757970893414,37.80245891473199,37.45343241947259,39,0.19486001654821802,4,0.8912512614361994
213,71866193,5,213,200,2000,2000,0.12,0.18,3,2,0.01,0.13,50,49.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
214,24700885,5,214,200,2000,2000,0.17,0.79,6,7,0.69,0.98,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
215,5607398,5,215,200,2000,2000,0.58,0.36,5,6,0.47,0.7,50,1128.43,799.13,603.68,13.278746175750179,282.0426795717272,281.6202009799723,30,0.1172699178959775,12,0.8780604915997645
216,83105420,5,216,200,2000,2000,0.88,0.92,7,5,0.39,0.8,50,1760.29,0.0,0.0,19.1281441859894,0.0,0.0,11,0.22426048393775216,0,0.0
217,99493382,5,217,200,2000,2000,0.34,0.66,8,4,0.37,0.21,50,317.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
218,98545085,5,218,200,2000,2000,0.2,0.69,4,7,0.66,0.07,50,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
219,7610497,5,219,200,2000,2000,0.45,0.85,5,10,0.41,0.57,50,762.58,0.0,0.0,1.0117311895953391,0.0,0.0,4,0.4372254787026176,0,0.0
220,90749051,5,220,200,2000,2000,0.55,0.63,7,3,0.37,0.49,50,1097.13,0.0,0.0,10.23978027108004,0.0,0.0,42,0.22087760876883983,0,0.0
221,34762041,5,221,200,2000,2000,0.7,0.74,3,4,0.41,0.48,50,1399.91,0.0,0.0,20.220333825137505,0.0,0.0,18,0.24130431815730455,0,0.0
222,64158562,5,222,200,2000,2000,0.53,0.7,7,1,0.53,0.7,50,969.99,0.0,0.0,10.249385347424496,0.0,0.0,5,0.3046961015669697,0,0.0
223,37615221,5,223,200,2000,2000,0.83,0.4,3,8,0.14,0.92,50,1706.73,0.0,0.0,34.81317423045476,0.0,0.0,2,0.7295429367920697,0,0.0
224,12722978,5,224,200,2000,2000,0.67,0.1,5,9,0.74,0.92,50,1249.91,0.0,0.0,18.696039687591593,0.0,0.0,21,0.20609317223485937,0,0.0
225,61954180,5,225,200,2000,2000,0.26,0.12,4,6,0.53,0.82,50,49.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
226,34011749,5,226,200,2000,2000,0.12,0.86,8,5,0.66,0.26,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
227,1782023,5,227,200,2000,2000,0.4,0.47,6,1,0.91,0.29,50,14.31,0.0,0.0,0.9240670971309389,0.0,0.0,28,0.18865440918140294,0,0.0
228,78753484,5,228,200,2000,2000,0.95,0.34,8,4,0.68,0.53,50,1898.07,0.0,0.0,12.403430976951498,0.0,0.0,8,0.2159828814827383,0,0.0
229,6483895,5,229,200,2000,2000,0.8,0.51,8,9,0.21,0.69,50,1637.02,0.0,0.0,25.79456531907448,0.0,0.0,46,0.2314805647953378,0,0.0
230,54444374,5,230,200,2000,2000,0.13,0.44,3,2,0.47,0.43,50,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
231,26508772,5,231,200,2000,2000,0.34,0.2,6,2,0.34,0.04,50,359.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
232,7054493,5,232,200,2000,2000,0.37,0.84,8,3,0.02,0.79,50,739.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
233,99550591,5,233,200,2000,2000,0.02,0.41,8,8,0.2,0.14,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
234,49470627,5,234,200,2000,2000,0.35,0.36,9,8,0.22,0.34,50,525.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
235,88099255,5,235,200,2000,2000,0.25,0.49,5,10,0.51,0.92,50,56.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
236,72132986,5,236,200,2000,2000,0.9,0.55,8,5,0.14,0.11,50,1824.1,0.0,0.0,27.24903668022046,0.0,0.0,2,0.6760633526821188,0,0.0
237,45176811,5,237,200,2000,2000,0.97,0.33,1,8,0.73,0.4,50,1939.38,0.0,0.0,8.19363167344005,0.0,0.0,8,0.2842522893963859,0,0.0
238,60941263,5,238,200,2000,2000,0.04,0.25,6,1,0.29,0.56,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
239,76490362,5,239,200,2000,2000,0.78,0.7,2,8,0.61,0.04,50,1537.43,0.0,0.0,17.9076827088264,0.0,0.0,11,0.1730135294717467,0,0.0
240,81376689,5,240,200,2000,2000,0.74,0.42,1,1,0.24,0.9,50,1517.56,0.0,0.0,23.53776539945965,0.0,0.0,4,0.28647489722511416,0,0.0
241,91409297,5,241,200,2000,2000,0.6,0.14,1,10,1.0,0.31,50,1198.17,0.0,0.0,19.535636667383024,0.0,0.0,45,0.19064428595347804,0,0.0
242,47390435,5,242,200,2000,2000,0.07,0.03,1,9,0.61,0.59,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
243,14741081,5,243,200,2000,2000,0.03,0.98,2,1,0.38,0.45,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
244,99570137,5,244,200,2000,2000,0.42,0.32,3,7,0.41,0.5,50,606.04,8.0,8.0,0.1959591794226542,0.0,0.0,5,0.24791666666664208,0,0.0
245,56348942,5,245,200,2000,2000,0.66,0.41,1,9,0.05,0.44,50,1406.57,0.0,0.0,202.8293497006782,0.0,0.0,3,0.47492248932286163,0,0.0
246,7374874,5,246,200,2000,2000,0.21,0.86,1,7,0.72,0.98,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
247,57000084,5,247,200,2000,2000,0.28,0.58,9,1,0.8,0.36,50,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
248,72344940,5,248,200,2000,2000,0.15,0.49,3,10,0.11,0.08,50,56.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
249,27595537,5,249,200,2000,2000,0.93,0.68,8,2,0.42,0.84,50,1860.21,0.0,0.0,15.694773015243005,0.0,0.0,19,0.1788306507760654,0,0.0
250,45728288,5,250,200,2000,2000,0.5,1.0,9,4,0.51,0.22,50,885.84,0.0,0.0,9.013012814813925,0.0,0.0,2,0.5257561821100423,0,0.0
251,70618398,5,251,200,2000,2000,0.71,0.93,1,9,0.41,0.36,50,1420.1,0.0,0.0,18.732591918898997,0.0,0.0,32,0.17433757943632266,0,0.0
252,45917387,5,252,200,2000,2000,0.51,0.89,7,10,0.28,0.57,50,1019.81,0.0,0.0,10.30601280806501,0.0,0.0,42,0.18065750339644795,0,0.0
253,46794154,5,253,200,2000,2000,0.34,0.38,7,1,0.04,0.41,50,414.0,368.0,322.0,93.1429009640563,114.53907630149634,141.01418368376991,10,0.8999999999999998,10,0.8999999999999999
254,82828194,5,254,200,2000,2000,0.29,0.98,6,1,0.37,0.49,50,174.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
255,71567605,5,255,200,2000,2000,0.08,0.65,5,6,0.19,0.27,50,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
256,61492003,5,256,200,2000,2000,0.12,0.66,2,1,0.31,1.0,50,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
257,91349428,5,257,200,2000,2000,0.35,0.4,5,2,0.83,0.53,50,17.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
258,4921500,5,258,200,2000,2000,0.62,0.46,2,10,0.04,0.42,50,1317.41,0.0,0.0,201.3625136414422,0.0,0.0,3,0.48677726295262314,0,0.0
259,84337046,5,259,200,2000,2000,0.9,0.34,8,9,0.21,0.06,50,1813.33,0.0,0.0,24.99202072662393,0.0,0.0,12,0.4066021209376673,0,0.0
260,59140352,5,260,200,2000,2000,0.72,0.19,4,1,0.08,0.9,50,1523.48,1549.0,1293.02,159.65089915186823,92.31912044641673,190.8263598143611,6,0.6860757203148522,6,0.9066729087320864
261,3808507,5,261,200,2000,2000,0.56,0.06,3,9,0.19,1.0,50,1136.52,465.28,403.49,20.095014307036458,19.768196680527033,18.24801085050094,4,0.22837392672190066,13,0.49096325927321044
262,82710397,5,262,200,2000,2000,0.12,0.02,9,3,0.74,0.48,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
263,23546167,5,263,200,2000,2000,0.02,0.14,5,8,0.99,0.81,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
264,50831162,5,264,200,2000,2000,0.77,0.56,6,4,0.74,0.13,50,1496.08,0.0,0.0,17.405562329324496,0.0,0.0,12,0.17728666039948024,0,0.0
265,94201708,5,265,200,2000,2000,0.17,0.78,9,4,0.23,0.52,50,48.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
266,29914251,5,266,200,2000,2000,0.39,0.09,8,2,0.33,0.17,50,580.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
267,24155775,5,267,200,2000,2000,0.68,0.76,2,10,0.3,0.52,50,1378.28,0.0,0.0,23.908609328022404,0.0,0.0,11,0.21738117663853154,0,0.0
268,33373055,5,268,200,2000,2000,0.16,0.63,1,3,0.83,0.91,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
269,25478004,5,269,200,2000,2000,0.11,0.38,5,9,0.71,0.89,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
270,32652449,5,270,200,2000,2000,0.69,0.96,6,3,0.57,0.1,50,1345.49,0.0,0.0,15.890560090821216,0.0,0.0,10,0.19737360792586744,0,0.0
271,79191210,5,271,200,2000,2000,0.74,0.39,8,8,0.92,0.92,50,1395.47,0.0,0.0,20.907154277902098,0.0,0.0,7,0.14473077087619549,0,0.0
272,65141169,5,272,200,2000,2000,0.89,0.89,6,9,0.83,0.71,50,1768.85,0.0,0.0,16.562231129893096,0.0,0.0,12,0.2370416412238091,0,0.0
273,3256882,5,273,200,2000,2000,0.78,0.2,3,1,0.88,0.04,50,1507.77,0.0,0.0,18.273945934034064,0.0,0.0,2,0.16442270715053822,0,0.0
274,91561695,5,274,200,2000,2000,0.61,0.06,1,10,0.2,0.67,50,1252.12,0.0,0.0,23.105099004332356,0.0,0.0,4,0.30856304519509004,0,0.0
275,64859721,5,275,200,2000,2000,0.22,0.53,7,1,0.59,0.95,50,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
276,68428814,5,276,200,2000,2000,0.2,0.86,7,9,0.31,0.35,50,53.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
277,9697985,5,277,200,2000,2000,0.46,0.24,1,9,0.63,0.82,50,548.56,0.0,0.0,2.2285421243494588,0.0,0.0,3,0.5273421391752586,0,0.0
278,22056271,5,278,200,2000,2000,0.81,0.71,5,8,0.56,0.45,50,1606.58,0.0,0.0,17.08752761519349,0.0,0.0,31,0.14109530809264645,0,0.0
279,89912406,5,279,200,2000,2000,0.47,0.23,8,1,0.82,0.18,50,404.35,0.0,0.0,4.678407848830625,0.0,0.0,9,0.3101758994860077,0,0.0
280,19998004,5,280,200,2000,2000,0.22,0.57,4,3,0.73,0.22,50,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
281,22924258,5,281,200,2000,2000,0.37,0.15,5,4,0.55,0.93,50,244.0,146.4,146.4,0.0,70.2740350342856,70.2740350342856,0,0.0,10,0.9000000000000001
282,10767219,5,282,200,2000,2000,0.73,0.43,3,10,0.78,0.57,50,1393.42,0.0,0.0,19.95704386927082,0.0,0.0,9,0.18833194236468714,0,0.0
283,32798436,5,283,200,2000,2000,0.33,0.74,7,5,0.22,0.45,50,430.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
284,39678597,5,284,200,2000,2000,0.18,0.43,8,10,0.31,0.61,50,38.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
285,55226311,5,285,200,2000,2000,0.34,0.14,4,4,0.07,0.61,50,547.0,304.11,304.11,0.0,143.38981100482698,143.38981100482698,0,0.0,9,0.9091120957390141
286,81763380,5,286,200,2000,2000,0.14,0.92,4,1,0.77,0.43,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
287,92487435,5,287,200,2000,2000,0.48,0.45,1,6,0.44,0.43,50,874.69,0.0,0.0,4.036570326403345,0.0,0.0,3,0.5558225470881739,0,0.0
288,27620763,5,288,200,2000,2000,0.65,0.43,8,2,0.74,0.45,50,1191.53,0.0,0.0,18.269348647392988,0.0,0.0,10,0.21537497030132502,0,0.0
289,42374523,5,289,200,2000,2000,0.2,0.74,4,8,0.26,0.66,50,63.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
290,14982446,5,290,200,2000,2000,0.91,0.95,3,2,0.1,0.46,50,1847.37,0.0,0.0,45.212090197202784,0.0,0.0,2,0.8350001582577964,0,0.0
291,7453432,5,291,200,2000,2000,0.56,0.47,6,5,0.79,0.83,50,891.23,0.0,0.0,14.966532664582003,0.0,0.0,44,0.19689462051071197,0,0.0
292,40262833,5,292,200,2000,2000,0.43,0.08,4,5,0.02,0.32,50,783.87,435.69,348.33,86.54740377388568,210.82247010221656,172.4050495200184,10,0.9000317630985502,10,0.8995667760730821
293,50926241,5,293,200,2000,2000,0.88,0.88,8,1,0.7,0.42,50,1749.53,0.0,0.0,15.945817633473675,0.0,0.0,49,0.17572390432026544,0,0.0
294,71843655,5,294,200,2000,2000,0.34,0.33,1,9,0.02,0.03,50,542.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
295,74834605,5,295,200,2000,2000,0.28,0.06,2,4,0.49,0.58,50,93.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
296,53901997,5,296,200,2000,2000,0.38,0.12,3,8,0.29,0.43,50,578.0,193.0,193.0,0.0,158.75244880001065,158.75244880001065,0,0.0,12,0.8782597171532485
297,56072085,5,297,200,2000,2000,0.92,0.27,1,2,0.4,0.67,50,1840.16,0.0,0.0,19.958817600248768,0.0,0.0,2,0.24433792622850417,0,0.0
298,85417723,5,298,200,2000,2000,0.59,0.52,8,6,0.05,0.67,50,1245.11,0.0,0.0,145.47995703876185,0.0,0.0,3,0.512897736582682,0,0.0
299,3746479,5,299,200,2000,2000,0.62,0.98,2,7,0.03,0.16,50,1323.14,0.0,0.0,194.79507283296465,0.0,0.0,3,0.5730305710665237,0,0.0
300,35307882,5,300,200,2000,2000,0.44,0.34,6,4,0.09,0.11,50,879.55,0.0,0.0,1.3067134345371978,0.0,0.0,2,0.848579795021961,0,0.0
301,35847514,5,301,200,2000,2000,0.15,0.09,7,5,0.27,0.4,50,25.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
302,5752087,5,302,200,2000,2000,0.42,0.3,2,10,0.91,0.58,50,59.55,0.0,0.0,2.4222923027578647,0.0,0.0,2,0.5586621218576906,0,0.0
303,30987503,5,303,200,2000,2000,0.32,0.02,4,8,0.49,0.9,50,166.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
304,94362656,5,304,200,2000,2000,0.62,0.13,5,1,0.8,0.53,50,1080.8,1414.02,940.41,17.843205989955955,37.089346179192745,41.1286019699187,14,0.19283372071109986,7,0.7313197427544651
305,38192965,5,305,200,2000,2000,0.61,0.94,3,3,0.48,0.18,50,1193.86,0.0,0.0,14.495530345592742,0.0,0.0,8,0.1664761346351901,0,0.0
306,60748872,5,306,200,2000,2000,0.06,0.49,3,1,0.82,0.75,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
307,27123810,5,307,200,2000,2000,0.92,0.31,5,10,0.57,0.32,50,1836.75,0.0,0.0,13.081571006572567,0.0,0.0,21,0.27192809454938566,0,0.0
308,79307612,5,308,200,2000,2000,0.41,0.09,4,6,0.32,0.87,50,677.0,308.5,308.5,0.0,188.35915162263817,188.35915162263817,0,0.0,11,0.8890721654424274
309,1705733,5,309,200,2000,2000,0.69,0.52,5,10,0.31,0.26,50,1394.9,0.0,0.0,23.904183734233634,0.0,0.0,5,0.20925692585009006,0,0.0
310,78185403,5,310,200,2000,2000,0.11,0.82,6,5,0.47,0.82,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
311,96626962,5,311,200,2000,2000,0.92,0.08,3,5,0.16,0.94,50,1853.33,0.0,0.0,30.901150464019945,0.0,0.0,2,0.6910684712473627,0,0.0
312,24579118,5,312,200,2000,2000,0.51,0.61,2,3,0.84,0.27,50,613.05,0.0,0.0,12.946331526729878,0.0,0.0,3,0.40367182256163947,0,0.0
313,68411115,5,313,200,2000,2000,0.96,0.57,7,3,0.6,0.75,50,1918.93,0.0,0.0,10.207110266867897,0.0,0.0,44,0.1826992919332996,0,0.0
314,15521113,5,314,200,2000,2000,0.11,0.71,9,8,0.89,0.65,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
315,2180834,5,315,200,2000,2000,0.12,0.49,6,10,0.79,0.75,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
316,39109255,5,316,200,2000,2000,0.26,0.6,6,9,0.68,0.78,50,15.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
317,78411789,5,317,200,2000,2000,0.61,0.72,3,6,0.74,0.21,50,1081.2,0.0,0.0,16.135674761223964,0.0,0.0,10,0.29167306805960974,0,0.0
318,20302726,5,318,200,2000,2000,0.61,0.2,9,5,0.33,0.59,50,1223.03,1166.05,845.08,16.989676277080736,57.07843287967882,45.630402145937744,32,0.304146841268516,15,0.7265975357184238
319,51735575,5,319,200,2000,2000,0.41,0.84,3,8,0.6,0.99,50,347.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
320,71848778,5,320,200,2000,2000,0.34,0.56,7,4,1.0,0.53,50,683.64,0.0,0.0,20.3668947068521,0.0,0.0,14,0.2478757909637752,0,0.0
321,67875625,5,321,200,2000,2000,0.38,0.79,2,8,0.71,0.86,50,142.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
322,23989951,5,322,200,2000,2000,0.38,0.66,4,6,0.57,0.96,50,250.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
323,74290545,5,323,200,2000,2000,0.65,0.22,4,10,0.4,0.93,50,1300.26,621.03,477.87,18.465437985598935,294.0328367716776,295.8527895761674,50,0.1461003881839117,15,0.8607135089752401
324,52165124,5,324,200,2000,2000,0.34,0.85,9,6,0.97,0.58,50,0.05,0.0,0.0,0.2598076211353317,0.0,0.0,12,0.2844444444444444,0,0.0
325,246558,5,325,200,2000,2000,0.19,0.97,6,8,0.56,0.89,50,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
326,30314924,5,326,200,2000,2000,0.11,1.0,2,10,0.75,0.14,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
327,28500557,5,327,200,2000,2000,0.93,0.44,2,5,0.93,0.4,50,1854.24,0.0,0.0,12.409770344369793,0.0,0.0,36,0.20390373137042017,0,0.0
328,21137291,5,328,200,2000,2000,0.95,0.15,9,10,0.28,0.67,50,1901.44,0.0,0.0,16.779344444882227,0.0,0.0,40,0.24502163764125554,0,0.0
