,seed,n_exp,n_sim,num_weeks,num_agents,capacity,threshold,contagious_threshold,contagious_duration,SIR_AgentsRecoveryTime,people_memory_weight,contagious_thresholdNotPresent,num_contagious_agents,mean_attendance,mean_contagious,mean_present_contagious,std_attendance,std_contagious,std_present_contagious,argmax_acft_attendance,max_acft_attendance,argmax_acft_contagious,max_acft_contagious
581,11086361,7,581,200,2000,2000,0.82,0.88,8,1,0.11,0.98,50,1698.08,0.0,0.0,82.82121467353639,0.0,0.0,2,0.8999958643333391,0,0.0
582,34398504,7,582,200,2000,2000,0.85,0.97,1,2,0.92,0.95,50,1674.91,0.0,0.0,17.170378563095223,0.0,0.0,20,0.2503141048884091,0,0.0
583,4194546,7,583,200,2000,2000,0.3,0.11,9,3,0.59,0.51,50,66.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
584,84563070,7,584,200,2000,2000,0.93,0.1,9,10,0.65,0.78,50,1857.0,0.0,0.0,11.813551540497887,0.0,0.0,16,0.12926339925480076,0,0.0
585,25157246,7,585,200,2000,2000,0.44,0.67,7,4,0.97,0.99,50,135.88,0.0,0.0,62.855275037183624,0.0,0.0,2,0.9163053829091612,0,0.0
586,1693969,7,586,200,2000,2000,0.42,0.33,9,2,0.25,0.79,50,825.04,691.56,691.5,0.19595917942265423,134.57015419475448,134.6088035753977,2,0.4783333333333349,12,0.8775187724130084
587,74459057,7,587,200,2000,2000,0.73,0.66,6,9,0.83,0.9,50,1384.65,0.0,0.0,21.085717915214552,0.0,0.0,27,0.23513531598094944,0,0.0
588,74780439,7,588,200,2000,2000,0.21,0.48,3,1,0.32,0.16,50,65.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
589,71267759,7,589,200,2000,2000,0.98,0.11,2,9,0.11,0.75,50,1962.03,0.0,0.0,12.665271414383506,0.0,0.0,2,0.5090769912679517,0,0.0
590,25798023,7,590,200,2000,2000,0.23,0.46,9,5,0.36,0.34,50,87.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
591,24201524,7,591,200,2000,2000,0.87,0.81,9,3,0.72,0.05,50,1727.18,0.0,0.0,16.44042578524048,0.0,0.0,38,0.17074363751796245,0,0.0
592,58473676,7,592,200,2000,2000,0.08,0.09,2,10,0.53,0.43,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
593,13457837,7,593,200,2000,2000,0.62,0.66,9,4,0.73,0.25,50,1113.9,0.0,0.0,16.871573726241426,0.0,0.0,5,0.27222027050764086,0,0.0
594,96378915,7,594,200,2000,2000,0.01,0.24,3,10,0.12,0.7,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
595,23553998,7,595,200,2000,2000,0.09,0.05,9,2,0.36,0.77,50,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
596,53568744,7,596,200,2000,2000,0.5,0.69,1,6,0.36,0.59,50,990.63,0.0,0.0,6.815651106093973,0.0,0.0,7,0.42936460645252966,0,0.0
597,83339189,7,597,200,2000,2000,0.84,0.22,3,5,0.09,0.46,50,1739.1,0.0,0.0,109.52766773742606,0.0,0.0,2,0.8581436124941754,0,0.0
598,32836993,7,598,200,2000,2000,0.53,0.95,7,6,0.05,0.28,50,1080.25,0.0,0.0,24.280599251254078,0.0,0.0,3,0.5919296155102006,0,0.0
599,17260793,7,599,200,2000,2000,0.26,0.33,9,7,0.3,0.97,50,170.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
600,64905031,7,600,200,2000,2000,0.12,0.26,3,6,1.0,0.05,50,240.7,0.0,0.0,15.367823528398551,0.0,0.0,20,0.1324427319303891,0,0.0
601,67274418,7,601,200,2000,2000,0.94,0.36,1,5,0.54,0.56,50,1878.3,0.0,0.0,11.634861408714759,0.0,0.0,11,0.20504616975696235,0,0.0
602,28303378,7,602,200,2000,2000,0.45,0.45,1,1,0.58,0.15,50,556.61,0.0,0.0,1.295337793781993,0.0,0.0,2,0.5796877048691816,0,0.0
603,65556202,7,603,200,2000,2000,0.43,0.54,2,9,0.07,0.55,50,859.83,0.0,0.0,0.7218725649309579,0.0,0.0,2,0.7110381884475153,0,0.0
604,80356386,7,604,200,2000,2000,0.58,0.29,6,7,0.7,0.16,50,1017.85,0.0,0.0,14.378716910767803,0.0,0.0,3,0.35362858075672016,0,0.0
605,63781094,7,605,200,2000,2000,0.87,0.74,5,8,0.46,0.37,50,1737.47,0.0,0.0,17.291879597082556,0.0,0.0,17,0.23555318884943635,0,0.0
606,46040319,7,606,200,2000,2000,0.52,0.36,9,10,0.39,0.08,50,1024.48,0.0,0.0,9.346100791239094,0.0,0.0,3,0.27738064055244666,0,0.0
607,23397965,7,607,200,2000,2000,0.13,0.9,4,2,0.57,0.46,50,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
608,99785644,7,608,200,2000,2000,0.64,0.71,1,1,0.14,0.24,50,1332.58,0.0,0.0,29.79401953412799,0.0,0.0,3,0.43404035852414086,0,0.0
609,55755343,7,609,200,2000,2000,0.8,0.74,6,6,0.17,0.75,50,1648.2,0.0,0.0,27.87328470058741,0.0,0.0,2,0.4204129125263861,0,0.0
610,72427655,7,610,200,2000,2000,0.8,0.81,3,9,0.88,0.03,50,1557.18,0.0,0.0,18.455557428590446,0.0,0.0,29,0.16297171290364615,0,0.0
611,78015900,7,611,200,2000,2000,0.36,0.54,9,3,0.23,0.58,50,543.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
612,80791674,7,612,200,2000,2000,0.39,0.76,9,3,0.12,0.37,50,779.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
613,50986304,7,613,200,2000,2000,0.73,0.24,5,4,0.98,0.09,50,1367.77,0.0,0.0,19.71185176486471,0.0,0.0,6,0.1669979161363928,0,0.0
614,53006638,7,614,200,2000,2000,0.95,0.11,6,9,0.45,0.54,50,1899.75,0.0,0.0,10.358933342772314,0.0,0.0,36,0.1611956293828483,0,0.0
615,54657598,7,615,200,2000,2000,0.43,0.33,9,1,1.0,0.42,50,751.78,1249.33,499.28,78.22078751840841,178.30771463960832,253.22768726977705,3,0.9137245114465793,3,0.9576047561598725
616,58570837,7,616,200,2000,2000,0.73,0.44,5,3,0.64,0.51,50,1420.45,1250.93,967.25,17.97185299294427,210.88936696761175,210.89463601523866,7,0.23431657571887465,9,0.9085406280622796
617,17678417,7,617,200,2000,2000,0.42,1.0,2,3,0.35,0.69,50,706.04,0.0,0.0,0.1959591794226542,0.0,0.0,2,0.4991666666666493,0,0.0
618,51399729,7,618,200,2000,2000,0.8,0.58,8,10,0.51,0.71,50,1589.7,0.0,0.0,16.729913329123974,0.0,0.0,16,0.19941262638893864,0,0.0
619,19920861,7,619,200,2000,2000,0.1,0.02,8,5,0.62,0.8,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
620,7682200,7,620,200,2000,2000,0.76,0.16,7,9,0.15,0.49,50,1578.68,0.0,0.0,40.19250676432114,0.0,0.0,2,0.6758069466750062,0,0.0
621,36953132,7,621,200,2000,2000,0.15,0.63,6,3,0.93,0.9,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
622,36935352,7,622,200,2000,2000,0.15,0.93,5,9,0.02,0.21,50,259.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
623,10281563,7,623,200,2000,2000,0.28,0.42,8,3,1.0,0.44,50,559.08,0.0,0.0,19.287135609001144,0.0,0.0,48,0.1098086848806,0,0.0
624,54454557,7,624,200,2000,2000,0.65,0.08,7,5,0.72,0.47,50,1260.06,1131.96,749.05,74.33166485421943,237.94877263814578,227.5867911369199,13,0.8333121573741706,13,0.8817507500545076
625,56359742,7,625,200,2000,2000,0.12,0.54,3,3,0.33,0.1,50,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
626,963490,7,626,200,2000,2000,0.02,0.61,8,10,0.62,0.89,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
627,38751749,7,627,200,2000,2000,0.76,0.28,8,1,0.01,0.65,50,1615.71,1743.29,1457.77,209.11103725054778,94.22943223855273,202.75097311727015,5,0.48909990137333914,10,0.8402991416138725
628,91410730,7,628,200,2000,2000,0.01,0.91,6,4,0.28,0.04,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
629,65037415,7,629,200,2000,2000,0.13,0.62,7,6,0.19,0.99,50,25.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
630,89361806,7,630,200,2000,2000,0.07,0.55,6,2,0.46,0.87,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
631,47332766,7,631,200,2000,2000,0.1,0.04,7,5,0.36,0.86,50,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
632,28927401,7,632,200,2000,2000,0.3,0.79,7,4,0.26,0.28,50,298.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
633,90787187,7,633,200,2000,2000,0.93,0.81,6,9,0.15,0.72,50,1871.62,0.0,0.0,20.569773941392747,0.0,0.0,2,0.5083445564285505,0,0.0
634,44828271,7,634,200,2000,2000,0.52,0.04,3,8,0.76,0.42,50,753.51,362.4,275.22,16.564718530660276,160.62820424819546,158.92089730428782,3,0.630878895323771,12,0.8751059747874338
635,94686412,7,635,200,2000,2000,0.07,0.79,7,2,0.47,1.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
636,96043674,7,636,200,2000,2000,0.77,0.59,7,9,0.17,0.3,50,1593.03,0.0,0.0,33.41629991486191,0.0,0.0,2,0.5789330614245781,0,0.0
637,17538297,7,637,200,2000,2000,0.77,0.62,8,1,0.09,0.21,50,1616.8,0.0,0.0,140.34272335963843,0.0,0.0,2,0.8316703222164005,0,0.0
638,91239197,7,638,200,2000,2000,0.24,0.14,3,2,0.98,0.99,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
639,2853765,7,639,200,2000,2000,0.77,0.28,5,5,0.41,0.18,50,1540.01,0.0,0.0,18.910047593805785,0.0,0.0,13,0.1570172619528683,0,0.0
640,34035477,7,640,200,2000,2000,0.59,0.77,5,9,0.71,0.28,50,1036.88,0.0,0.0,18.13520333495051,0.0,0.0,2,0.3668427927522516,0,0.0
641,45773381,7,641,200,2000,2000,0.02,0.11,3,4,0.08,0.01,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
642,38615860,7,642,200,2000,2000,0.29,0.1,2,6,0.98,0.83,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
643,43428818,7,643,200,2000,2000,0.22,0.6,7,3,0.45,0.5,50,29.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
644,29051666,7,644,200,2000,2000,0.47,0.06,4,2,0.57,0.86,50,680.45,496.36,488.73,2.7216722800513655,111.0086951549292,110.42027485928479,3,0.6049173135335815,7,0.9300686570460548
645,44584394,7,645,200,2000,2000,0.51,0.44,6,5,0.26,0.6,50,1021.01,673.68,614.02,10.994084773185989,96.30305083433235,93.17520914921522,49,0.23694526925231169,12,0.8178782261165009
646,51540185,7,646,200,2000,2000,0.94,0.69,5,4,0.81,0.83,50,1876.73,0.0,0.0,10.74137328277907,0.0,0.0,35,0.15892742147271854,0,0.0
647,51513034,7,647,200,2000,2000,0.71,0.51,1,9,0.54,0.84,50,1392.82,0.0,0.0,17.310332174744655,0.0,0.0,13,0.21295010539046552,0,0.0
648,1120148,7,648,200,2000,2000,0.86,0.15,3,4,0.04,0.23,50,1720.23,1008.72,747.56,355.42700671164533,484.069893300544,483.26734464476283,8,0.9196548734979157,8,0.9170860008787094
649,49212640,7,649,200,2000,2000,0.2,0.92,7,10,0.97,0.53,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
650,61164108,7,650,200,2000,2000,0.36,0.46,1,6,0.35,0.71,50,392.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
651,48484391,7,651,200,2000,2000,0.49,0.99,4,6,0.5,0.57,50,861.78,0.0,0.0,8.041865455228656,0.0,0.0,2,0.7037684547776768,0,0.0
652,48877043,7,652,200,2000,2000,0.12,0.43,2,9,0.09,0.96,50,41.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
653,5164422,7,653,200,2000,2000,0.81,0.6,7,7,0.42,0.73,50,1619.75,0.0,0.0,21.245411269260003,0.0,0.0,23,0.1973516591247708,0,0.0
654,61179201,7,654,200,2000,2000,0.33,0.13,6,8,0.29,0.31,50,304.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
655,17309593,7,655,200,2000,2000,0.57,0.14,2,10,0.43,0.63,50,1123.12,364.77,304.92,12.852455018400182,264.8353773573312,264.36802681111044,5,0.20048527232398017,13,0.8752654270105176
656,59646488,7,656,200,2000,2000,0.26,0.9,9,3,0.05,0.68,50,270.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
657,88861722,7,657,200,2000,2000,0.24,0.68,3,5,0.72,0.75,50,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
658,45939575,7,658,200,2000,2000,0.04,0.38,7,4,0.23,0.24,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
659,75602150,7,659,200,2000,2000,0.66,0.06,6,2,0.14,0.24,50,1315.03,1550.23,873.89,265.6475655826719,282.23156644854595,395.3360569186676,9,0.9088352464395542,9,0.9073469382746235
660,21495152,7,660,200,2000,2000,0.89,0.12,8,7,0.18,0.22,50,1499.0,1111.0,610.0,466.7965295500814,595.4653642320433,516.1395160225576,16,0.836620819737585,16,0.8357732409420748
661,28768605,7,661,200,2000,2000,0.45,0.27,5,8,0.22,0.14,50,896.45,0.0,0.0,3.1603006186120965,0.0,0.0,2,0.91318648310388,0,0.0
662,5657291,7,662,200,2000,2000,0.99,0.22,6,7,0.01,0.38,50,1987.04,0.0,0.0,7.402594139894473,0.0,0.0,2,0.558387982130865,0,0.0
663,71114891,7,663,200,2000,2000,0.43,0.43,2,1,0.41,0.39,50,668.97,0.0,0.0,0.2628687885618983,0.0,0.0,2,0.27180897250362235,0,0.0
664,782195,7,664,200,2000,2000,0.05,0.62,9,4,0.81,0.73,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
665,48416321,7,665,200,2000,2000,0.55,0.62,2,8,0.98,0.23,50,784.36,0.0,0.0,38.731000503472664,0.0,0.0,4,0.6461762677769287,0,0.0
666,84690142,7,666,200,2000,2000,0.23,0.28,8,2,0.34,0.68,50,99.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
667,72085527,7,667,200,2000,2000,0.73,0.85,3,10,0.63,0.92,50,1422.57,0.0,0.0,17.36447810905931,0.0,0.0,23,0.22660492609073005,0,0.0
668,83919072,7,668,200,2000,2000,0.6,0.49,1,4,0.22,0.86,50,1225.26,0.0,0.0,20.98838726534271,0.0,0.0,5,0.258885379844018,0,0.0
669,77990303,7,669,200,2000,2000,0.8,0.64,6,2,0.48,0.38,50,1592.25,0.0,0.0,19.184564107636117,0.0,0.0,15,0.17764860513928224,0,0.0
670,93695987,7,670,200,2000,2000,0.87,1.0,4,10,0.31,0.83,50,1746.44,0.0,0.0,22.020136239360554,0.0,0.0,2,0.3188485550429956,0,0.0
671,98360942,7,671,200,2000,2000,0.1,0.14,5,9,0.88,0.91,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
672,70296907,7,672,200,2000,2000,0.47,0.18,9,8,0.99,0.19,50,585.57,689.47,169.58,66.43632364904006,195.7676405844439,189.58634866466517,6,0.8355593266196851,6,0.9240576542565301
673,32766664,7,673,200,2000,2000,0.97,0.23,1,2,0.03,0.05,50,1952.93,0.0,0.0,30.349054351000788,0.0,0.0,2,0.7316033383525224,0,0.0
674,87260134,7,674,200,2000,2000,0.44,0.2,7,5,0.56,0.58,50,526.74,319.06,318.72,0.5023942674832188,150.94514367809253,151.0250363350395,2,0.6190491283676701,13,0.8699740640501429
675,94011603,7,675,200,2000,2000,0.12,0.17,1,6,0.09,0.26,50,27.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
676,64739260,7,676,200,2000,2000,0.16,0.95,1,5,0.34,0.83,50,22.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
677,84913383,7,677,200,2000,2000,0.92,0.56,7,2,0.3,0.54,50,1843.23,0.0,0.0,23.414036388457244,0.0,0.0,2,0.40441413082517846,0,0.0
678,11162087,7,678,200,2000,2000,0.51,0.5,6,6,0.1,0.46,50,1025.89,0.0,0.0,12.068052866970712,0.0,0.0,6,0.514918671582054,0,0.0
679,16345705,7,679,200,2000,2000,0.2,0.1,6,4,0.42,0.01,50,29.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
680,22263787,7,680,200,2000,2000,0.03,0.81,5,1,0.23,0.73,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
681,64204263,7,681,200,2000,2000,0.54,0.52,3,3,0.4,0.17,50,1068.25,0.0,0.0,9.975344605576291,0.0,0.0,12,0.1828505389041027,0,0.0
682,95212069,7,682,200,2000,2000,0.11,0.08,3,5,0.58,0.19,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
683,83332180,7,683,200,2000,2000,0.72,0.79,7,9,0.21,0.96,50,1486.06,0.0,0.0,22.097429714788095,0.0,0.0,38,0.26819987204493007,0,0.0
684,95075475,7,684,200,2000,2000,0.66,0.16,5,1,0.4,0.82,50,1319.93,1488.55,1147.84,19.784971569350308,140.58985560843286,139.01825203907578,8,0.2598211294508475,7,0.9247897796198755
685,91131529,7,685,200,2000,2000,0.92,0.42,6,10,0.83,0.03,50,1834.47,0.0,0.0,13.062507416265838,0.0,0.0,10,0.1550679807840516,0,0.0
686,19508185,7,686,200,2000,2000,0.38,0.21,3,4,0.4,0.61,50,456.0,226.23,226.23,0.0,123.78253956031116,123.78253956031116,0,0.0,8,0.9199672849387113
687,46737127,7,687,200,2000,2000,0.39,0.21,9,4,0.16,0.58,50,765.0,547.52,547.52,0.0,205.59817508917732,205.59817508917732,0,0.0,14,0.8574730501165992
688,719975,7,688,200,2000,2000,0.6,0.58,9,1,0.29,0.52,50,1210.31,0.0,0.0,22.481857129694603,0.0,0.0,26,0.18420631065704143,0,0.0
689,2633346,7,689,200,2000,2000,0.57,0.88,9,1,0.85,0.2,50,879.99,0.0,0.0,16.740666056044482,0.0,0.0,3,0.18940879907539662,0,0.0
690,30523124,7,690,200,2000,2000,0.78,0.5,8,4,0.98,0.21,50,1502.46,0.0,0.0,18.209568913074246,0.0,0.0,19,0.2516637976479273,0,0.0
691,19582155,7,691,200,2000,2000,0.66,0.44,9,4,0.18,0.35,50,1368.25,0.0,0.0,21.29336751197424,0.0,0.0,34,0.19554980894669793,0,0.0
692,76468569,7,692,200,2000,2000,0.88,0.47,9,1,0.56,0.54,50,1753.73,0.0,0.0,14.277853480127886,0.0,0.0,14,0.18805277814704516,0,0.0
693,19347758,7,693,200,2000,2000,0.72,0.39,8,2,0.1,0.16,50,1518.78,0.0,0.0,134.62180952579712,0.0,0.0,2,0.837168955330851,0,0.0
694,14730944,7,694,200,2000,2000,0.39,0.7,5,8,0.04,0.71,50,780.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
695,94841670,7,695,200,2000,2000,0.61,0.45,5,3,0.71,0.15,50,1096.04,0.0,0.0,15.186783727965576,0.0,0.0,12,0.20281014783314488,0,0.0
696,25595895,7,696,200,2000,2000,0.77,0.48,3,2,0.65,0.36,50,1509.28,0.0,0.0,17.01298327748546,0.0,0.0,5,0.2374298649537592,0,0.0
697,34424274,7,697,200,2000,2000,0.64,0.55,9,6,0.43,0.86,50,1272.89,0.0,0.0,17.488793554730986,0.0,0.0,14,0.21666795593640054,0,0.0
698,58235949,7,698,200,2000,2000,0.31,0.17,2,9,0.58,0.8,50,82.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
699,15975877,7,699,200,2000,2000,0.56,0.62,7,10,0.41,0.53,50,1108.61,0.0,0.0,11.829535071168266,0.0,0.0,20,0.18211706764214672,0,0.0
700,20949654,7,700,200,2000,2000,0.04,0.52,7,9,0.2,0.43,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
701,42219304,7,701,200,2000,2000,0.27,0.14,5,1,0.98,1.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
702,59465839,7,702,200,2000,2000,0.34,0.1,4,3,0.1,0.69,50,580.0,361.98,361.98,0.0,144.58526757591866,144.58526757591866,0,0.0,8,0.9204645004848528
703,244262,7,703,200,2000,2000,0.16,0.5,3,7,0.12,0.96,50,75.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
704,28997283,7,704,200,2000,2000,0.24,0.72,9,5,0.68,0.61,50,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
705,320881,7,705,200,2000,2000,0.97,0.9,2,7,0.76,0.9,50,1939.21,0.0,0.0,8.31540137335535,0.0,0.0,25,0.19420638100017487,0,0.0
706,43944366,7,706,200,2000,2000,0.36,0.85,7,9,0.42,0.64,50,321.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
707,96821771,7,707,200,2000,2000,0.52,0.72,6,7,0.9,0.33,50,602.43,0.0,0.0,14.876326831580435,0.0,0.0,10,0.26298268770127764,0,0.0
708,39207048,7,708,200,2000,2000,0.62,0.38,5,8,0.17,0.86,50,1280.51,764.54,608.35,21.64739938191191,44.05211005161954,36.510375237732084,3,0.2340684586475873,14,0.6710025557196982
709,23514335,7,709,200,2000,2000,0.54,0.83,7,7,0.64,0.81,50,933.56,0.0,0.0,14.932059469477077,0.0,0.0,6,0.44172029507585003,0,0.0
710,87878737,7,710,200,2000,2000,0.54,0.85,8,5,0.98,0.38,50,742.46,0.0,0.0,41.06346794901765,0.0,0.0,3,0.6254951950185988,0,0.0
711,17718901,7,711,200,2000,2000,0.07,0.45,2,2,0.13,0.38,50,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
712,7472862,7,712,200,2000,2000,0.13,0.42,8,2,0.41,0.98,50,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
713,78353398,7,713,200,2000,2000,0.31,0.82,1,7,0.35,0.62,50,256.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
714,7571947,7,714,200,2000,2000,0.75,0.95,8,10,0.12,0.19,50,1569.64,0.0,0.0,95.68349073899843,0.0,0.0,2,0.9097691338370485,0,0.0
715,46803139,7,715,200,2000,2000,0.8,0.22,3,5,0.9,0.81,50,1554.95,0.0,0.0,17.401939547073482,0.0,0.0,45,0.2529158514335718,0,0.0
716,17670918,7,716,200,2000,2000,0.6,0.88,5,3,0.54,0.75,50,1148.0,0.0,0.0,15.025311976794358,0.0,0.0,19,0.17788802267895104,0,0.0
717,1228584,7,717,200,2000,2000,0.99,0.33,1,2,0.78,0.78,50,1979.87,0.0,0.0,5.2108636520254485,0.0,0.0,11,0.17576413006249736,0,0.0
718,83694599,7,718,200,2000,2000,0.86,0.07,2,1,0.65,0.43,50,1708.52,1432.28,1298.23,17.08477684958162,87.9536332393381,88.95154355040727,35,0.20669513405068218,4,0.9541668567774189
719,7463266,7,719,200,2000,2000,0.21,0.6,4,8,0.8,0.16,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
720,70806782,7,720,200,2000,2000,0.56,0.2,3,3,0.71,0.19,50,950.31,0.0,0.0,15.99730914872873,0.0,0.0,6,0.3302944232415669,0,0.0
721,74551209,7,721,200,2000,2000,0.2,0.21,6,1,0.46,0.66,50,19.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
722,72132464,7,722,200,2000,2000,0.71,0.35,2,2,0.93,0.95,50,1306.11,0.0,0.0,19.841318000576475,0.0,0.0,22,0.2881539400611515,0,0.0
723,35010238,7,723,200,2000,2000,0.29,0.13,6,9,0.95,0.79,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
724,73294916,7,724,200,2000,2000,0.38,0.98,1,8,0.12,0.73,50,700.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
725,642817,7,725,200,2000,2000,0.39,0.91,3,4,0.33,0.18,50,587.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
726,92585653,7,726,200,2000,2000,0.08,0.93,6,10,0.77,0.34,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
727,6091823,7,727,200,2000,2000,0.76,1.0,6,2,0.61,0.6,50,1493.17,0.0,0.0,20.513437059644588,0.0,0.0,38,0.2546566964772668,0,0.0
728,10054787,7,728,200,2000,2000,0.47,0.83,2,7,0.03,0.4,50,940.75,0.0,0.0,3.545066995135635,0.0,0.0,7,0.31773423513029636,0,0.0
729,11873299,7,729,200,2000,2000,0.34,0.02,6,9,0.05,0.77,50,636.0,290.14,290.14,0.0,238.49478065567808,238.49478065567808,0,0.0,16,0.8429872159588071
730,90628994,7,730,200,2000,2000,0.12,0.89,3,5,0.01,0.41,50,134.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
731,12180072,7,731,200,2000,2000,0.85,0.14,8,8,0.49,0.18,50,1695.28,0.0,0.0,17.40751561826098,0.0,0.0,27,0.1811040269076528,0,0.0
732,97353493,7,732,200,2000,2000,0.19,0.9,1,5,0.35,0.99,50,29.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
733,84966468,7,733,200,2000,2000,0.45,0.85,1,9,0.79,0.67,50,323.91,0.0,0.0,1.1924344845734711,0.0,0.0,4,0.3105534847738943,0,0.0
734,87127105,7,734,200,2000,2000,0.29,0.65,8,10,0.8,0.46,50,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
735,94856353,7,735,200,2000,2000,0.94,0.92,4,7,0.6,0.7,50,1878.0,0.0,0.0,10.496666137398103,0.0,0.0,19,0.21628244690506437,0,0.0
736,84828405,7,736,200,2000,2000,0.9,0.48,7,8,0.13,0.27,50,1825.67,0.0,0.0,34.71427804232719,0.0,0.0,2,0.6206457988595124,0,0.0
737,22520689,7,737,200,2000,2000,1.0,0.04,5,9,0.57,0.23,50,2000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
738,95425650,7,738,200,2000,2000,0.67,0.35,8,4,0.09,0.19,50,1419.6,0.0,0.0,139.37266589973802,0.0,0.0,2,0.7693564392625075,0,0.0
739,64178705,7,739,200,2000,2000,0.8,0.54,1,2,0.91,0.75,50,1555.28,0.0,0.0,16.715310347103937,0.0,0.0,15,0.2280167329034622,0,0.0
740,6937757,7,740,200,2000,2000,0.28,0.23,9,4,0.16,0.39,50,262.26,220.91,176.17,74.36862510494596,104.33600481137852,107.83339510559799,14,0.8620197601298526,14,0.8588060200503916
741,31874637,7,741,200,2000,2000,0.73,0.32,8,9,0.6,0.76,50,1426.5,0.0,0.0,18.826311375306634,0.0,0.0,44,0.15778856191631635,0,0.0
742,51667189,7,742,200,2000,2000,0.91,0.68,6,10,0.43,0.43,50,1819.6,0.0,0.0,13.701824696003085,0.0,0.0,38,0.2105848513902205,0,0.0
743,98886098,7,743,200,2000,2000,0.6,0.12,7,2,0.19,0.88,50,1230.81,1320.27,1013.43,20.534699900412473,21.497374258266987,25.254803503492163,39,0.19627921244354934,10,0.6377841337559786
744,59093287,7,744,200,2000,2000,0.67,0.19,9,10,0.7,0.94,50,1260.4,0.0,0.0,16.86001186239203,0.0,0.0,14,0.11658903820446045,0,0.0
