,seed,n_exp,n_sim,num_weeks,num_agents,capacity,threshold,contagious_threshold,contagious_duration,SIR_AgentsRecoveryTime,people_memory_weight,contagious_thresholdNotPresent,num_contagious_agents,mean_attendance,mean_contagious,mean_present_contagious,std_attendance,std_contagious,std_present_contagious,argmax_acft_attendance,max_acft_attendance,argmax_acft_contagious,max_acft_contagious
0,71314620,6,0,200,2000,2000,0.04,0.13,1,8,0.54,0.46,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
1,26069578,6,1,200,2000,2000,0.06,0.91,9,1,0.82,0.28,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2,59456909,6,2,200,2000,2000,0.36,0.63,1,3,0.01,0.45,50,623.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
3,87333117,6,3,200,2000,2000,0.44,0.02,6,10,0.7,0.85,50,365.91,153.91,153.2,0.9496841580230766,118.7617863624491,118.8767428894315,3,0.5239572014635767,17,0.8292640110858188
4,11724956,6,4,200,2000,2000,0.11,0.85,3,10,1.0,0.7,50,219.71,0.0,0.0,13.860227270863925,0.0,0.0,7,0.18388770464623938,0,0.0
5,27221832,6,5,200,2000,2000,0.35,0.98,9,5,0.37,0.56,50,350.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
6,18607720,6,6,200,2000,2000,0.02,0.5,6,7,0.4,0.77,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
7,85069258,6,7,200,2000,2000,0.41,0.25,9,7,0.63,0.64,50,308.01,184.13,184.04,0.09949874371066196,108.28117611108588,108.35348817643113,30,-0.0030303030303067023,17,0.8270788919441284
8,25869549,6,8,200,2000,2000,0.91,0.22,7,8,0.25,0.63,50,1827.33,0.0,0.0,23.47767237185152,0.0,0.0,2,0.3903983899886991,0,0.0
9,65125756,6,9,200,2000,2000,0.53,0.45,5,3,1.0,0.42,50,1063.09,0.0,0.0,20.337204822688886,0.0,0.0,11,0.21446397852621082,0,0.0
10,2712998,6,10,200,2000,2000,0.5,0.3,4,1,0.72,0.46,50,704.67,663.22,590.8,10.822250228117996,38.29479860242118,38.687465670420956,4,0.5646193896744482,6,0.9006102019268301
11,13635558,6,11,200,2000,2000,0.51,0.29,5,9,0.29,0.01,50,1020.36,0.0,0.0,9.42180449807785,0.0,0.0,46,0.19233870749709364,0,0.0
12,8429846,6,12,200,2000,2000,0.3,0.76,5,1,0.32,0.1,50,225.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
13,8413671,6,13,200,2000,2000,0.23,0.17,9,4,0.65,0.98,50,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
14,80192804,6,14,200,2000,2000,0.67,0.27,5,1,0.78,0.31,50,1234.09,0.0,0.0,18.263677066790244,0.0,0.0,41,0.18221799012417197,0,0.0
15,34144761,6,15,200,2000,2000,0.6,0.31,4,7,0.11,0.93,50,1246.79,711.26,586.4,27.906019063994062,24.994647426999247,24.165678140701946,2,0.27620077100887463,12,0.6178496393015631
16,7873999,6,16,200,2000,2000,0.2,0.66,7,3,0.61,0.89,50,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
17,44704475,6,17,200,2000,2000,0.91,0.43,7,6,0.91,0.41,50,1810.81,0.0,0.0,12.255362091753959,0.0,0.0,36,0.16529835099827647,0,0.0
18,23900768,6,18,200,2000,2000,0.7,0.86,9,4,0.63,0.22,50,1352.21,0.0,0.0,18.835761200439975,0.0,0.0,7,0.25584926853068296,0,0.0
19,42529207,6,19,200,2000,2000,0.16,0.61,5,9,0.44,0.36,50,11.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
20,30380008,6,20,200,2000,2000,0.21,0.07,9,3,0.83,0.8,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
21,64926428,6,21,200,2000,2000,0.37,0.79,3,10,0.75,0.63,50,87.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
22,14772097,6,22,200,2000,2000,0.66,0.38,2,7,0.36,0.02,50,1322.24,0.0,0.0,21.752296430492116,0.0,0.0,5,0.21177659087028045,0,0.0
23,99080692,6,23,200,2000,2000,0.26,0.98,1,2,0.96,0.14,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
24,95911259,6,24,200,2000,2000,0.37,0.22,2,5,0.42,0.41,50,376.0,12.0,12.0,0.0,0.0,0.0,0,0.0,0,0.0
25,626482,6,25,200,2000,2000,1.0,0.84,6,6,0.01,0.46,50,2000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
26,46727316,6,26,200,2000,2000,0.05,0.19,3,3,0.91,0.2,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
27,97071738,6,27,200,2000,2000,0.21,0.98,9,2,0.06,0.06,50,161.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
28,37206260,6,28,200,2000,2000,0.8,0.38,4,6,0.7,0.37,50,1572.18,0.0,0.0,20.327508455292794,0.0,0.0,15,0.23166016307541298,0,0.0
29,59189755,6,29,200,2000,2000,0.34,0.42,4,10,0.64,0.56,50,125.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
30,75238323,6,30,200,2000,2000,0.37,0.72,4,10,0.81,0.63,50,49.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
31,35251907,6,31,200,2000,2000,0.73,0.2,8,6,0.01,0.88,50,1557.86,1148.31,933.5,212.52270561048292,408.6094882647734,347.10265052286763,11,0.30495385505477496,15,0.8315320329554906
32,77546648,6,32,200,2000,2000,0.62,0.52,5,9,0.4,0.13,50,1238.71,0.0,0.0,14.935390855280621,0.0,0.0,29,0.15393437992987719,0,0.0
33,1913832,6,33,200,2000,2000,0.68,0.63,8,8,0.8,0.27,50,1255.97,0.0,0.0,18.566881806054564,0.0,0.0,6,0.25899161399487297,0,0.0
34,19791132,6,34,200,2000,2000,0.37,0.48,3,1,0.43,0.53,50,361.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
35,27921835,6,35,200,2000,2000,0.73,0.78,6,10,0.56,0.7,50,1435.49,0.0,0.0,18.38069367570223,0.0,0.0,12,0.16123724766530934,0,0.0
36,21781665,6,36,200,2000,2000,0.17,0.84,1,8,0.25,0.61,50,63.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
37,7925764,6,37,200,2000,2000,0.56,0.81,5,8,0.01,0.89,50,1180.54,0.0,0.0,153.48787704571328,0.0,0.0,3,0.3242337518840947,0,0.0
38,26024111,6,38,200,2000,2000,0.9,0.1,8,3,0.94,0.45,50,1801.76,1478.62,1293.62,255.5213149621769,624.7652964113804,609.0541154938534,12,0.8800241652380708,12,0.8822980152523394
39,48565128,6,39,200,2000,2000,0.33,0.06,8,4,0.21,0.27,50,292.68,297.1,165.78,111.30066307080116,108.6985280489115,100.88989840415145,13,0.8731039134707415,13,0.8668242044049405
40,14050575,6,40,200,2000,2000,0.05,0.58,1,4,0.59,0.78,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
41,98480000,6,41,200,2000,2000,0.44,0.26,1,6,0.03,0.75,50,879.55,0.0,0.0,1.5771810295587503,0.0,0.0,2,0.5752562814070339,0,0.0
42,51581220,6,42,200,2000,2000,0.41,0.48,5,7,0.31,0.25,50,719.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
43,8444323,6,43,200,2000,2000,0.75,0.62,9,3,0.41,0.03,50,1499.6,0.0,0.0,21.40840956259946,0.0,0.0,22,0.20137633094780952,0,0.0
44,23671270,6,44,200,2000,2000,0.09,0.84,9,6,0.08,0.09,50,28.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
45,98694822,6,45,200,2000,2000,0.16,0.62,1,5,0.9,1.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
46,12638694,6,46,200,2000,2000,0.02,0.56,1,5,0.47,0.78,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
47,26484068,6,47,200,2000,2000,0.46,0.48,1,9,0.72,0.34,50,463.28,0.0,0.0,3.3349062955351534,0.0,0.0,2,0.7505423680046037,0,0.0
48,81199856,6,48,200,2000,2000,0.2,0.74,6,10,0.69,0.11,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
49,30795852,6,49,200,2000,2000,0.26,0.28,8,2,0.72,0.11,50,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
50,92496511,6,50,200,2000,2000,0.06,0.69,6,5,0.34,0.54,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
51,28114364,6,51,200,2000,2000,0.21,0.32,7,2,0.26,0.99,50,82.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
52,4222502,6,52,200,2000,2000,0.56,0.27,8,9,0.48,0.54,50,1082.78,757.81,541.73,12.405305316678021,315.36768049373734,315.60579383148206,2,0.33900116705525185,18,0.8197197526633228
53,41252680,6,53,200,2000,2000,0.5,0.35,5,8,0.99,0.47,50,727.82,0.0,0.0,43.4958342832966,0.0,0.0,4,0.6561251862954227,0,0.0
54,74944849,6,54,200,2000,2000,0.63,0.72,9,7,0.26,0.54,50,1284.71,0.0,0.0,23.439409122245383,0.0,0.0,4,0.17154008721056688,0,0.0
55,57639689,6,55,200,2000,2000,0.66,0.93,4,2,0.7,0.95,50,1235.88,0.0,0.0,18.539298800116473,0.0,0.0,12,0.17320134440637544,0,0.0
56,99633651,6,56,200,2000,2000,0.14,0.91,9,6,0.79,0.48,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
57,40803287,6,57,200,2000,2000,0.5,0.93,4,1,0.36,0.71,50,990.61,0.0,0.0,6.251231878598009,0.0,0.0,2,0.3866803999191357,0,0.0
58,19470841,6,58,200,2000,2000,0.38,0.04,7,7,0.7,0.15,50,153.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
59,50142082,6,59,200,2000,2000,0.5,0.09,9,5,0.59,0.35,50,903.44,806.36,534.31,132.6765480407144,176.20576154030832,175.44410477414166,15,0.8425556447369872,15,0.8536077500294508
60,97977989,6,60,200,2000,2000,0.13,0.23,9,6,0.38,0.6,50,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
61,67726020,6,61,200,2000,2000,0.96,0.76,9,7,0.17,0.34,50,1923.96,0.0,0.0,18.214785203235312,0.0,0.0,2,0.4327007665357359,0,0.0
62,77484158,6,62,200,2000,2000,0.13,0.86,9,8,0.24,0.59,50,16.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
63,96508221,6,63,200,2000,2000,0.14,0.6,8,2,0.8,0.73,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
64,7446569,6,64,200,2000,2000,0.57,0.19,6,8,0.08,0.14,50,1180.0,0.0,0.0,30.32391795266568,0.0,0.0,2,0.3275115818778956,0,0.0
65,69615378,6,65,200,2000,2000,0.39,0.84,6,2,0.9,0.18,50,17.91,0.0,0.0,0.42649736224272233,0.0,0.0,7,0.21733369983507422,0,0.0
66,96973822,6,66,200,2000,2000,0.17,0.48,6,4,0.83,0.4,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
67,47810885,6,67,200,2000,2000,0.05,0.96,9,5,0.44,0.82,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
68,82213899,6,68,200,2000,2000,0.14,0.37,2,6,0.33,0.34,50,11.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
69,6601502,6,69,200,2000,2000,0.88,0.51,2,10,0.97,0.05,50,1744.26,0.0,0.0,15.62025607984709,0.0,0.0,20,0.13865874510845425,0,0.0
70,26084372,6,70,200,2000,2000,0.19,0.22,1,10,0.98,0.26,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
71,18222624,6,71,200,2000,2000,0.91,0.65,1,9,0.06,0.99,50,1857.29,0.0,0.0,83.4491815418222,0.0,0.0,2,0.8047247995513462,0,0.0
72,88299576,6,72,200,2000,2000,0.94,0.95,9,3,0.36,1.0,50,1880.56,0.0,0.0,18.059523803245753,0.0,0.0,2,0.2894139809606973,0,0.0
73,94737924,6,73,200,2000,2000,0.03,0.84,3,9,0.12,0.08,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
74,79059815,6,74,200,2000,2000,0.91,0.34,2,5,0.98,0.94,50,1811.21,0.0,0.0,12.029376542448075,0.0,0.0,50,0.14455492139574133,0,0.0
75,71427576,6,75,200,2000,2000,0.95,0.53,3,9,0.3,0.94,50,1900.79,0.0,0.0,16.327458467256932,0.0,0.0,24,0.22992219768562405,0,0.0
76,7383472,6,76,200,2000,2000,0.13,0.65,6,10,0.99,0.59,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
77,13390234,6,77,200,2000,2000,0.91,0.29,6,5,0.4,0.72,50,1820.11,0.0,0.0,18.957265098109485,0.0,0.0,15,0.2881044855568471,0,0.0
78,64705547,6,78,200,2000,2000,0.97,0.58,2,9,0.73,0.1,50,1939.26,0.0,0.0,8.483654872753842,0.0,0.0,23,0.1651640351023448,0,0.0
79,75776327,6,79,200,2000,2000,0.65,0.54,8,3,0.37,0.15,50,1300.86,0.0,0.0,18.456987836589157,0.0,0.0,29,0.22067230590934556,0,0.0
80,76834589,6,80,200,2000,2000,0.86,0.19,7,2,0.57,0.4,50,1765.22,1592.83,1377.32,201.19182786584548,363.5161084463796,401.0798643661883,10,0.8951723220484208,10,0.897416689516809
81,23964469,6,81,200,2000,2000,0.51,0.03,2,3,0.04,0.69,50,1028.8,549.74,532.29,12.433020550131813,20.199811880312154,20.60645287282603,4,0.4553784448182172,6,0.8388685408315614
82,29477442,6,82,200,2000,2000,0.79,0.39,9,4,0.01,0.83,50,1665.01,0.0,0.0,202.4831101598353,0.0,0.0,3,0.39833875748050707,0,0.0
83,54602682,6,83,200,2000,2000,0.79,0.27,1,2,0.92,0.24,50,1528.91,0.0,0.0,19.625032484049548,0.0,0.0,17,0.14608258151086656,0,0.0
84,61462968,6,84,200,2000,2000,0.79,0.15,5,5,1.0,0.28,50,1333.01,938.27,524.76,174.74103667999682,54.61389109008805,223.49868545474712,3,0.9473867759030928,12,0.7258835534024114
85,5774721,6,85,200,2000,2000,1.0,0.05,6,3,0.47,0.66,50,2000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
86,2424342,6,86,200,2000,2000,0.45,0.42,6,5,0.78,0.2,50,327.04,0.0,0.0,1.318483977907961,0.0,0.0,37,0.19984353428439902,0,0.0
87,13569001,6,87,200,2000,2000,0.84,0.73,6,4,0.36,0.52,50,1682.72,0.0,0.0,22.089852874113944,0.0,0.0,3,0.2577966135040135,0,0.0
88,63925542,6,88,200,2000,2000,0.06,0.57,8,4,0.26,0.95,50,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
89,56604455,6,89,200,2000,2000,0.14,0.63,5,3,0.58,0.93,50,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
90,4260361,6,90,200,2000,2000,0.66,0.87,9,5,0.3,0.51,50,1336.17,0.0,0.0,24.618714426224614,0.0,0.0,15,0.2107205867333596,0,0.0
91,7617857,6,91,200,2000,2000,0.68,0.25,5,9,0.31,0.45,50,1374.71,745.55,583.33,23.462435934915202,122.57490566996167,95.90381170735603,9,0.27078464861679474,16,0.7548457156035524
92,80452532,6,92,200,2000,2000,0.02,0.93,3,3,0.32,0.49,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
93,11901189,6,93,200,2000,2000,0.13,0.36,7,6,0.35,0.31,50,10.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
94,70485383,6,94,200,2000,2000,0.21,0.92,9,1,0.09,0.17,50,180.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
95,66612549,6,95,200,2000,2000,0.74,0.55,4,7,0.36,0.04,50,1485.11,0.0,0.0,26.21255233661919,0.0,0.0,12,0.22950171729530816,0,0.0
96,68619602,6,96,200,2000,2000,0.67,0.65,4,4,0.94,0.14,50,1180.77,0.0,0.0,19.342623917142163,0.0,0.0,30,0.15019769490916565,0,0.0
97,85217460,6,97,200,2000,2000,0.78,0.42,8,5,0.79,0.05,50,1515.98,0.0,0.0,19.1734086693003,0.0,0.0,21,0.19713235094102705,0,0.0
98,41814090,6,98,200,2000,2000,0.24,0.6,4,4,0.45,0.3,50,60.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
99,74638576,6,99,200,2000,2000,0.57,0.85,5,6,0.81,0.51,50,907.62,0.0,0.0,18.515820262683476,0.0,0.0,2,0.500099499585224,0,0.0
100,15060612,6,100,200,2000,2000,1.0,0.77,4,7,0.75,0.44,50,2000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
101,5061201,6,101,200,2000,2000,0.93,0.9,4,5,0.93,0.4,50,1854.04,0.0,0.0,12.324706893066464,0.0,0.0,15,0.2217966746193509,0,0.0
102,53267020,6,102,200,2000,2000,0.75,0.91,8,5,0.08,0.66,50,1583.4,0.0,0.0,147.98601285256657,0.0,0.0,2,0.659095208827819,0,0.0
103,88213410,6,103,200,2000,2000,0.17,0.62,2,3,0.9,0.34,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
104,22703567,6,104,200,2000,2000,0.04,0.79,5,9,0.31,0.66,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
105,52063741,6,105,200,2000,2000,0.06,0.65,1,6,0.73,0.87,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
106,19468112,6,106,200,2000,2000,0.37,0.97,6,6,0.76,0.67,50,69.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
107,93809665,6,107,200,2000,2000,0.1,0.57,1,9,0.69,0.61,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
108,12147571,6,108,200,2000,2000,0.87,0.28,5,3,0.85,0.22,50,1723.33,0.0,0.0,15.641007000829584,0.0,0.0,13,0.21211375766377785,0,0.0
109,55349895,6,109,200,2000,2000,0.6,0.74,3,7,0.44,0.56,50,1187.57,0.0,0.0,12.763428222856113,0.0,0.0,18,0.14971979391682666,0,0.0
110,45791218,6,110,200,2000,2000,0.99,0.59,2,3,0.34,0.45,50,1979.97,0.0,0.0,8.659624703184313,0.0,0.0,37,0.22069430090506487,0,0.0
111,28698584,6,111,200,2000,2000,0.97,0.7,4,5,0.56,0.54,50,1939.42,0.0,0.0,9.451116336179552,0.0,0.0,23,0.18536006161865395,0,0.0
112,17112945,6,112,200,2000,2000,0.95,0.75,8,7,0.85,0.45,50,1897.4,0.0,0.0,9.964938534682489,0.0,0.0,14,0.10893856998992968,0,0.0
113,74035421,6,113,200,2000,2000,0.51,0.75,9,10,0.46,0.13,50,960.02,0.0,0.0,8.660230943802826,0.0,0.0,3,0.4252581080432431,0,0.0
114,19260924,6,114,200,2000,2000,0.57,0.66,4,2,0.14,0.12,50,1166.85,0.0,0.0,19.139683905435845,0.0,0.0,3,0.19156171731578983,0,0.0
115,74180761,6,115,200,2000,2000,0.89,0.78,1,1,0.83,0.24,50,1767.7,0.0,0.0,14.370455803487932,0.0,0.0,32,0.18925088373444382,0,0.0
116,60937925,6,116,200,2000,2000,0.76,0.18,4,10,0.61,0.71,50,1491.09,0.0,0.0,17.691859710047446,0.0,0.0,34,0.1531947441852592,0,0.0
117,95826373,6,117,200,2000,2000,0.78,0.7,7,8,0.62,0.91,50,1536.13,0.0,0.0,18.02368164388175,0.0,0.0,22,0.19686615888843287,0,0.0
118,5042620,6,118,200,2000,2000,0.83,0.67,9,8,0.68,0.02,50,1639.7,0.0,0.0,16.419196082634496,0.0,0.0,4,0.12142290144293184,0,0.0
119,24394572,6,119,200,2000,2000,0.49,0.95,7,6,0.98,0.24,50,529.31,0.0,0.0,57.554442921463504,0.0,0.0,2,0.8350701194038763,0,0.0
120,80750578,6,120,200,2000,2000,0.3,0.43,1,7,0.78,0.08,50,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
121,8000153,6,121,200,2000,2000,0.73,0.38,3,7,0.28,0.4,50,1485.9,0.0,0.0,23.45953963742682,0.0,0.0,8,0.1925632779140547,0,0.0
122,3443617,6,122,200,2000,2000,0.56,0.5,5,2,0.53,0.53,50,1054.65,0.0,0.0,12.620122820321521,0.0,0.0,3,0.27309290972734546,0,0.0
123,16588273,6,123,200,2000,2000,0.35,0.88,5,5,0.97,0.28,50,0.34,0.0,0.0,0.9189124006128115,0.0,0.0,6,0.41670298436759834,0,0.0
124,30104443,6,124,200,2000,2000,0.91,0.19,2,9,0.46,0.45,50,1818.86,0.0,0.0,15.779112776072044,0.0,0.0,11,0.2193226615428363,0,0.0
125,33811569,6,125,200,2000,2000,0.05,0.36,7,2,0.25,0.81,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
126,37998080,6,126,200,2000,2000,0.04,0.31,9,9,0.15,0.92,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
127,52800486,6,127,200,2000,2000,0.74,0.37,6,8,0.19,0.4,50,1532.09,0.0,0.0,24.221517293514044,0.0,0.0,3,0.2248935189580587,0,0.0
128,86467380,6,128,200,2000,2000,0.32,0.53,7,8,0.05,0.55,50,457.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
129,36357081,6,129,200,2000,2000,0.48,0.43,4,4,0.32,0.36,50,958.01,0.0,0.0,3.5256063308316206,0.0,0.0,2,0.23549650439665668,0,0.0
130,82548693,6,130,200,2000,2000,0.77,0.97,9,1,0.6,0.31,50,1516.02,0.0,0.0,18.059889257689264,0.0,0.0,39,0.2286979871204159,0,0.0
131,653630,6,131,200,2000,2000,0.05,0.11,6,3,0.45,0.2,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
132,22031311,6,132,200,2000,2000,0.29,0.72,9,10,0.45,0.05,50,115.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
133,20790759,6,133,200,2000,2000,0.59,0.32,4,10,0.44,0.17,50,1164.7,0.0,0.0,13.917255476565774,0.0,0.0,4,0.13535753007382928,0,0.0
134,78664067,6,134,200,2000,2000,0.98,0.72,8,5,0.57,0.28,50,1959.83,0.0,0.0,6.797139104064298,0.0,0.0,24,0.19388205042737064,0,0.0
135,77053788,6,135,200,2000,2000,0.79,0.35,7,8,0.74,0.07,50,1544.99,0.0,0.0,20.680181333827807,0.0,0.0,25,0.19594756376354755,0,0.0
136,99119591,6,136,200,2000,2000,0.26,0.43,7,9,0.06,0.47,50,337.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
137,17339608,6,137,200,2000,2000,0.98,0.8,4,6,0.5,0.35,50,1959.85,0.0,0.0,7.7516127354248034,0.0,0.0,15,0.2881318909923026,0,0.0
138,26511991,6,138,200,2000,2000,0.74,0.87,4,8,0.5,0.79,50,1465.78,0.0,0.0,17.296577696180247,0.0,0.0,6,0.15211703249907416,0,0.0
139,90675001,6,139,200,2000,2000,0.59,0.16,7,1,0.35,0.07,50,1180.42,0.0,0.0,16.84469055815511,0.0,0.0,15,0.18089549861212736,0,0.0
140,74935728,6,140,200,2000,2000,0.45,0.72,6,10,0.34,0.14,50,847.9,0.0,0.0,0.5567764362830022,0.0,0.0,9,0.26483870967742024,0,0.0
141,32901292,6,141,200,2000,2000,0.83,0.12,7,7,0.92,0.53,50,1626.69,0.0,0.0,17.742432189528017,0.0,0.0,7,0.1517017102300903,0,0.0
142,18496144,6,142,200,2000,2000,0.26,0.49,1,1,0.01,0.6,50,219.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
143,97507064,6,143,200,2000,2000,0.58,0.93,8,5,0.93,0.21,50,855.45,0.0,0.0,22.48527295809415,0.0,0.0,5,0.18999653868024816,0,0.0
144,30112294,6,144,200,2000,2000,0.02,0.26,5,2,0.52,0.32,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
145,13851796,6,145,200,2000,2000,0.2,0.5,8,4,0.44,0.76,50,16.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
146,14004328,6,146,200,2000,2000,0.99,0.84,2,10,0.48,0.6,50,1979.83,0.0,0.0,6.491617672044466,0.0,0.0,6,0.196406026420763,0,0.0
147,1127910,6,147,200,2000,2000,0.09,0.94,6,4,0.73,0.09,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
148,15776523,6,148,200,2000,2000,0.77,0.03,9,8,0.57,0.33,50,1523.48,0.0,0.0,17.535381375949594,0.0,0.0,8,0.17677595599981266,0,0.0
149,7251591,6,149,200,2000,2000,0.82,0.7,9,2,0.32,0.19,50,1650.19,0.0,0.0,19.082816878018825,0.0,0.0,6,0.20662179918984805,0,0.0
150,3614504,6,150,200,2000,2000,0.5,0.75,3,4,0.28,0.16,50,1000.4,0.0,0.0,9.970957827611146,0.0,0.0,2,0.47785958559645947,0,0.0
151,72322008,6,151,200,2000,2000,0.28,0.25,2,5,0.98,0.63,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
152,49003218,6,152,200,2000,2000,1.0,0.89,8,5,0.31,0.18,50,2000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
153,93294422,6,153,200,2000,2000,0.33,0.91,5,4,0.91,0.88,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
154,86821827,6,154,200,2000,2000,0.75,0.76,8,2,0.94,0.1,50,1420.06,0.0,0.0,21.482001768922743,0.0,0.0,38,0.17307977612722986,0,0.0
155,16938793,6,155,200,2000,2000,0.6,0.36,4,5,0.03,0.08,50,1273.72,0.0,0.0,180.46013853480218,0.0,0.0,3,0.40912594334675906,0,0.0
156,4955888,6,156,200,2000,2000,0.31,0.05,1,1,1.0,0.83,50,620.21,0.0,0.0,20.85104074141145,0.0,0.0,30,0.15371230816400275,0,0.0
157,50560340,6,157,200,2000,2000,0.52,0.96,7,1,0.83,0.03,50,679.26,0.0,0.0,14.740162821353094,0.0,0.0,2,0.47997927026166226,0,0.0
158,85202150,6,158,200,2000,2000,0.23,0.09,1,10,0.7,0.51,50,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
159,12142654,6,159,200,2000,2000,0.59,0.29,1,3,0.67,0.27,50,1059.98,0.0,0.0,15.885830164017237,0.0,0.0,14,0.1555516176123278,0,0.0
160,46928319,6,160,200,2000,2000,0.27,0.52,7,5,0.39,0.69,50,138.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
161,45875385,6,161,200,2000,2000,0.6,0.47,9,3,0.72,0.04,50,1066.93,0.0,0.0,16.540408096537398,0.0,0.0,3,0.29452135002966157,0,0.0
162,46930907,6,162,200,2000,2000,0.69,0.2,7,8,0.33,0.43,50,1428.01,958.09,711.37,42.015829159972554,310.9584890302884,242.41681686714725,16,0.669794628188193,16,0.811784037855975
163,96932178,6,163,200,2000,2000,0.65,0.41,9,2,0.03,0.31,50,1391.23,0.0,0.0,204.63542484135047,0.0,0.0,3,0.3892252167906877,0,0.0
164,96344327,6,164,200,2000,2000,0.06,0.4,6,8,0.91,0.88,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
165,7413621,6,165,200,2000,2000,0.35,0.5,8,5,0.42,0.18,50,301.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
